Label,final
rugby,"['murphi', 'wa', 'bruis', 'battl', 'call', 'tough', 'game', 'wa', 'veri', 'physic', 'fair', 'play', 'italian', 'made', 'us', 'work', 'veri', 'hard', 'victori', 'organis', 'wa', 'veri', 'veri', 'good', 'prove', 'get', 'better', 'better', 'year', 'go', 'far', 'strongest', 'italian', 'team', 'face', 'knew', 'along', 'would', 'huge', 'threat', 'particularli', 'first', 'game', 'championship', 'wa', 'like', 'day', 'gone', 'could', 'get', 'score', 'board', 'earli', 'work', 'sock', 'tri', 'build', 'score', 'gradual', 'wa', 'realli', 'hard', 'work', 'player', 'plenti', 'bump', 'bruis', 'prove', 'bad', 'one', 'two', 'feel', 'bit', 'monday', 'morn', 'back', 'frustrat', 'new', 'ruck', 'law', 'littl', 'bit', 'problemat', 'differ', 'interpret', 'refere', 'player', 'wa', 'littl', 'difficult', 'manag', 'get', 'ball', 'hand', 'got', 'tri', 'near', 'end', 'first', 'half', 'alway', 'good', 'score', 'wa', 'great', 'work', 'brian', 'alway', 'knew', 'score', 'even', 'though', 'went', 'upstair', 'video', 'refere', 'eddi', 'sullivan', 'wa', 'veri', 'calm', 'halftim', 'even', 'though', 'onli', 'ahead', 'spell', 'need', 'advoc', 'get', 'ball', 'territori', 'new', 'ruck', 'law', 'made', 'bit', 'difficult', 'get', 'half', 'penalis', 'lot', 'breakdown', 'kick', 'chanc', 'goal', 'would', 'behind', 'break', 'realli', 'went', 'back', 'play', 'territori', 'game', 'simplifi', 'thing', 'patienc', 'ball', 'everi', 'one', 'wa', 'littl', 'game', 'follow', 'injuri', 'brian', 'gordon', 'yet', 'know', 'full', 'extent', 'injuri', 'doe', 'good', 'focu', 'scotland', 'onli', 'six', 'day', 'recov', 'big', 'ask', 'bruis', 'encount', 'wa', 'veri', 'impress', 'way', 'scot', 'play', 'french', 'saturday', 'could', 'easili', 'gone', 'way', 'coupl', 'decis', 'illus', 'go', 'tough', 'us', 'meantim', 'rome']"
rugby,"['william', 'stay', 'despit', 'disput', 'matt', 'william', 'insist', 'ha', 'thought', 'quit', 'nation', 'coach', 'result', 'power', 'struggl', 'current', 'grip', 'scottish', 'rugbi', 'chairman', 'chief', 'execut', 'three', 'nonexecut', 'director', 'depart', 'row', 'game', 'futur', 'direct', 'william', 'said', 'want', 'make', 'clear', 'commit', 'total', 'scottish', 'rugbi', 'brought', 'famili', 'immers', 'ourselv', 'scottish', 'life', 'way', 'walk', 'away', 'howev', 'attempt', 'steer', 'clear', 'take', 'side', 'disput', 'like', 'stress', 'nation', 'team', 'separ', 'polit', 'situat', 'said', 'come', 'undertak', 'like', 'thi', 'tri', 'make', 'differ', 'alway', 'peopl', 'begrudg', 'jealou', 'want', 'tri', 'drag', 'situat', 'courag', 'convict', 'see', 'wa', 'veri', 'unhelp', 'uninform', 'comment', 'nation', 'team', 'receiv', 'massiv', 'increas', 'budget', 'expens', 'part', 'scottish', 'rugbi', 'simpli', 'case', 'like', 'good', 'coach', 'go', 'ask', 'increas', 'told', 'uncertain', 'term', 'financi', 'situat', 'allow', 'idea', 'light', 'cigar', 'xcxa', 'note', 'rest', 'scottish', 'rugbi', 'flounder', 'absolut', 'untru', 'also', 'attract', 'critic', 'becaus', 'number', 'day', 'player', 'spent', 'nation', 'team', 'let', 'give', 'truth', 'irish', 'counterpart', 'compet', 'day', 'time', 'day', 'togeth', 'summer', 'current', 'camp', 'anoth', 'day', 'camp', 'befor', 'six', 'nation', 'mean', 'day', 'away', 'club', 'juli', 'six', 'nation', 'hand', 'must', 'winwin', 'philosophi', 'attitud', 'within', 'scottish', 'rugbi', 'group', 'win', 'compet']"
rugby,"['ireland', 'call', 'uncap', 'campbel', 'ulster', 'scrumhalf', 'kieran', 'campbel', 'one', 'five', 'uncap', 'player', 'includ', 'ireland', 'rb', 'six', 'nation', 'squad', 'campbel', 'join', 'ulster', 'colleagu', 'roger', 'wilson', 'ronan', 'mccormack', 'along', 'connacht', 'bernard', 'jackman', 'munster', 'shaun', 'payn', 'gordon', 'arci', 'back', 'injuri', 'munster', 'flanker', 'alan', 'quinlan', 'also', 'return', 'intern', 'consider', 'squad', 'select', 'pure', 'form', 'lot', 'player', 'put', 'hand', 'coach', 'eddi', 'sullivan', 'told', 'bbc', 'sport', 'kieran', 'campbel', 'wa', 'one', 'player', 'ha', 'play', 'veri', 'well', 'heineken', 'cup', 'deserv', 'hi', 'callup', 'big', 'competit', 'depart', 'much', 'one', 'two', 'player', 'unfortun', 'miss', 'backrow', 'forward', 'david', 'wallac', 'victor', 'costello', 'omit', 'sullivan', 'quinlan', 'wilson', 'simon', 'easterbi', 'anthoni', 'foley', 'deni', 'leami', 'johnni', 'connor', 'vy', 'three', 'posit', 'david', 'humphrey', 'kevin', 'magg', 'simon', 'best', 'tommi', 'bow', 'includ', 'ulster', 'biggest', 'represent', 'train', 'panel', 'quit', 'time', 'munster', 'leinster', 'player', 'squad', 'respect', 'jackman', 'sole', 'connacht', 'repres', 'four', 'britishbas', 'player', 'also', 'includ', 'ulster', 'forward', 'ronan', 'mccormack', 'said', 'wa', 'total', 'shock', 'includ', 'realli', 'look', 'forward', 'said', 'mccormack', 'play', 'guy', 'like', 'brian', 'driscol', 'deni', 'hicki', 'back', 'school', 'day', 'leinster', 'know', 'although', 'well', 'great', 'work', 'best', 'ulster', 'byrn', 'leinster', 'corrigan', 'leinster', 'cullen', 'leinster', 'easterbi', 'llanelli', 'foley', 'munster', 'hay', 'munster', 'horan', 'munster', 'jackman', 'connacht', 'leami', 'munster', 'miller', 'leinster', 'mccormack', 'ulster', 'callaghan', 'munster', 'connel', 'munster', 'connor', 'wasp', 'kelli', 'leinster', 'sheahan', 'munster', 'wilson', 'ulster', 'quinlan', 'munster', 'bow', 'ulster', 'campbel', 'ulster', 'arci', 'ulster', 'dempsey', 'leinster', 'duffi', 'harlequin', 'easterbi', 'leinster', 'hicki', 'leinster', 'horgan', 'munster', 'horgan', 'leinster', 'humphrey', 'ulster', 'magg', 'ulster', 'murphi', 'leicest', 'driscol', 'leinster', 'gara', 'munster', 'payn', 'munster', 'stringer', 'munster', 'gleeson', 'leinster', 'howe', 'ulster', 'kelli', 'munster', 'mcmillan', 'ulster']"
rugby,"['leed', 'saracen', 'fri', 'headingley', 'friday', 'februari', 'gmt', 'tyke', 'brought', 'newcastl', 'prop', 'ed', 'kalman', 'tom', 'mcgee', 'border', 'loan', 'flyhalf', 'craig', 'mcmullen', 'ha', 'join', 'narbonn', 'raphael', 'ibanez', 'name', 'hooker', 'saracen', 'one', 'four', 'chang', 'simon', 'raiwalui', 'ben', 'russel', 'also', 'select', 'pack', 'kevin', 'sorrel', 'come', 'outsid', 'centr', 'friday', 'game', 'headingley', 'got', 'goahead', 'friday', 'pass', 'earli', 'pitch', 'inspect', 'leed', 'balshaw', 'ree', 'christoph', 'bell', 'doherti', 'mcmullen', 'dicken', 'mcgee', 'rawlinson', 'gerber', 'murphi', 'palmer', 'capt', 'morgan', 'park', 'popham', 'replac', 'kalman', 'regan', 'hyde', 'rigney', 'mcmillan', 'rock', 'vickerman', 'saracen', 'bartholomeusz', 'castaigned', 'sorrel', 'harri', 'vaikona', 'jackson', 'bracken', 'yate', 'ibanez', 'visagi', 'raiwalui', 'fullarton', 'randel', 'russel', 'vyvyan', 'capt', 'replac', 'cairn', 'lloyd', 'broster', 'chesney', 'johnston', 'rauluni', 'littl']"
rugby,"['moodi', 'join', 'england', 'lewi', 'moodi', 'ha', 'flown', 'dublin', 'join', 'england', 'camp', 'ahead', 'rb', 'six', 'nation', 'game', 'ireland', 'sunday', 'despit', 'join', 'squad', 'leicest', 'flanker', 'onli', 'ha', 'slim', 'chanc', 'play', 'becaus', 'infect', 'hi', 'finger', 'decis', 'taken', 'saturday', 'whether', 'yearold', 'declar', 'fit', 'fail', 'recov', 'time', 'game', 'hi', 'place', 'back', 'pack', 'taken', 'andi', 'hazel', 'chri', 'jone', 'start', 'game', 'bench', 'chanc', 'play', 'veri', 'slim', 'said', 'coach', 'andi', 'robinson', 'infect', 'deeper', 'wa', 'thought', 'moodi', 'put', 'drip', 'attempt', 'forc', 'antibiot', 'hi', 'infect', 'finger', 'suffer', 'cut', 'play', 'franc', 'twickenham', 'becam', 'infect', 'dure', 'minut', 'outing', 'replac', 'leicest', 'newcastl', 'last', 'saturday', 'mud', 'got', 'robinson', 'ad', 'ha', 'big', 'cours', 'antibiot', 'done', 'job', 'hope', 'would', 'robinson', 'ha', 'alreadi', 'forc', 'make', 'one', 'chang', 'start', 'lineup', 'bath', 'prop', 'matt', 'steven', 'come', 'injur', 'phil', 'vickeri', 'yearold', 'ha', 'onli', 'made', 'start', 'hi', 'club', 'ha', 'made', 'appear', 'bench', 'frustrat', 'lot', 'game', 'time', 'thi', 'season', 'readi', 'steven', 'said', 'tour', 'boy', 'england', 'setup', 'two', 'year', 'know', 'call', 'way', 'play', 'steven', 'win', 'hi', 'third', 'cap', 'sunday', 'come', 'twice', 'replac', 'tour', 'new', 'zealand', 'last', 'year', 'robinson', 'ha', 'confirm', 'flyhalf', 'charli', 'hodgson', 'firstchoic', 'kicker', 'despit', 'hi', 'three', 'miss', 'penalti', 'drop', 'goal', 'franc', 'charli', 'state', 'mind', 'veri', 'good', 'said', 'robinson', 'obvious', 'disappoint', 'lost', 'french', 'game', 'circumst', 'respond', 'well', 'last', 'week', 'hi', 'goalkick', 'sale', 'firstchoic', 'kicker', 'thi', 'week', 'robinson', 'also', 'admit', 'hi', 'side', 'must', 'improv', 'lineout', 'work', 'irish', 'duo', 'malcolm', 'kelli', 'paul', 'connel', 'one', 'effect', 'partnership', 'game', 'game', 'miss', 'number', 'lineout', 'ad', 'cost', 'us', 'game', 'wale', 'ha', 'improv', 'wa', 'better', 'franc', 'go', 'anoth', 'notch', 'ireland', 'huge', 'battl', 'look', 'way', 'tore', 'us', 'apart', 'last', 'year', 'function', 'torrid', 'time']"
rugby,"['wood', 'ireland', 'win', 'grand', 'slam', 'former', 'captain', 'keith', 'wood', 'believ', 'ireland', 'win', 'onli', 'second', 'grand', 'slam', 'first', 'sinc', 'thi', 'year', 'rb', 'six', 'nation', 'championship', 'claim', 'first', 'tripl', 'crown', 'year', 'last', 'season', 'wood', 'tip', 'hi', 'former', 'teammat', 'go', 'one', 'better', 'thing', 'build', 'past', 'year', 'think', 'thi', 'year', 'ireland', 'told', 'bbc', 'sport', 'great', 'chanc', 'win', 'grand', 'slam', 'lot', 'thing', 'favour', 'england', 'franc', 'home', 'ireland', 'finish', 'runnersup', 'three', 'time', 'includ', 'last', 'year', 'sinc', 'old', 'five', 'nation', 'becam', 'six', 'finish', 'outsid', 'top', 'three', 'past', 'five', 'year', 'despit', 'without', 'flanker', 'keith', 'gleeson', 'coach', 'eddi', 'sullivan', 'ha', 'contend', 'sort', 'casualti', 'list', 'hit', 'england', 'scotland', 'particular', 'prior', 'tournament', 'ireland', 'win', 'need', 'stay', 'rel', 'injuri', 'free', 'fortun', 'one', 'team', 'done', 'far', 'wood', 'ad', 'go', 'tough', 'need', 'take', 'luck', 'opportun', 'come', 'way', 'ireland', 'last', 'game', 'tournament', 'wale', 'cardiff', 'fixtur', 'lost', 'sinc', 'despit', 'tradit', 'hospit', 'irish', 'visit', 'wood', 'believ', 'wale', 'might', 'end', 'fourmatch', 'lose', 'run', 'england', 'cardiff', 'mani', 'major', 'england', 'player', 'either', 'retir', 'last', 'year', 'injur', 'think', 'veri', 'hard', 'cardiff', 'wood', 'ad', 'wale', 'four', 'brilliant', 'game', 'last', 'year', 'lost', 'four', 'time', 'right', 'beat', 'one', 'major', 'team']"
rugby,"['bortolami', 'predict', 'dour', 'contest', 'itali', 'skipper', 'marco', 'bortolami', 'believ', 'saturday', 'six', 'nation', 'contest', 'scotland', 'scrappi', 'encount', 'side', 'look', 'first', 'win', 'championship', 'thirdround', 'game', 'murrayfield', 'ha', 'bill', 'woodenspoon', 'decid', 'bortolami', 'feel', 'edinburgh', 'contest', 'could', 'end', 'bruis', 'battl', 'pack', 'pretti', 'game', 'becaus', 'team', 'desper', 'gain', 'first', 'win', 'said', 'lock', 'forward', 'itali', 'onli', 'record', 'three', 'win', 'sinc', 'join', 'six', 'nation', 'two', 'come', 'scotland', 'thi', 'year', 'itali', 'open', 'stubborn', 'display', 'ireland', 'end', 'lose', 'howev', 'thoroughli', 'outplay', 'impress', 'welsh', 'side', 'rome', 'last', 'time', 'italian', 'travel', 'edinburgh', 'hope', 'claim', 'first', 'away', 'win', 'six', 'nation', 'scotland', 'play', 'extrem', 'well', 'franc', 'pari', 'well', 'ireland', 'came', 'edinburgh', 'said', 'bortolami', 'still', 'veri', 'disappoint', 'last', 'game', 'wale', 'rome', 'thoroughli', 'determin', 'right', 'wrong', 'nation', 'quest', 'respect', 'team', 'worthi', 'place', 'thi', 'tournament', 'onli', 'thi', 'win', 'game']"
rugby,"['tindal', 'want', 'second', 'opinion', 'england', 'centr', 'mike', 'tindal', 'seek', 'second', 'opinion', 'befor', 'surgeri', 'foot', 'injuri', 'could', 'forc', 'miss', 'entir', 'six', 'nation', 'bath', 'player', 'wa', 'alreadi', 'open', 'wale', 'februari', 'becaus', 'hand', 'problem', 'mike', 'specialist', 'review', 'fractur', 'hi', 'right', 'mid', 'foot', 'said', 'england', 'doctor', 'simon', 'kemp', 'befor', 'final', 'decis', 'made', 'surgeri', 'medic', 'team', 'decid', 'see', 'second', 'specialist', 'england', 'coach', 'andi', 'robinson', 'alreadi', 'without', 'centr', 'greenwood', 'flanker', 'richard', 'hill', 'flyhalf', 'jonni', 'wilkinson', 'certain', 'miss', 'least', 'first', 'two', 'game', 'robinson', 'expect', 'announc', 'hi', 'newlook', 'england', 'lineup', 'monday', 'match', 'millennium', 'stadium', 'newcastl', 'yearold', 'centr', 'mathew', 'tait', 'set', 'stand', 'tindal', 'alongsid', 'club', 'teammat', 'jami', 'noon', 'meanwhil', 'tindal', 'target', 'return', 'action', 'befor', 'end', 'regular', 'zurich', 'premiership', 'season', 'april', 'also', 'aim', 'back', 'full', 'fit', 'befor', 'lion', 'tour', 'new', 'zealand', 'thi', 'summer']"
rugby,"['johnson', 'rule', 'lion', 'tour', 'former', 'england', 'captain', 'martin', 'johnson', 'tour', 'new', 'zealand', 'lion', 'thi', 'summer', 'yearold', 'play', 'hi', 'testimoni', 'match', 'jonah', 'lomu', 'xv', 'june', 'day', 'first', 'game', 'lion', 'tour', 'johnson', 'retir', 'intern', 'game', 'last', 'year', 'ha', 'call', 'news', 'confer', 'monday', 'announc', 'detail', 'match', 'world', 'cup', 'winner', 'twice', 'skipper', 'lion', 'tour', 'three', 'time', 'testimoni', 'match', 'due', 'play', 'twickenham', 'part', 'seri', 'event', 'mark', 'johnson', 'long', 'career', 'leicest', 'england', 'lion', 'lion', 'play', 'first', 'warmup', 'match', 'bay', 'plenti', 'june', 'rotorua', 'stuart', 'henri', 'member', 'johnson', 'testimoni', 'committe', 'said', 'taken', 'fair', 'assumpt', 'martin', 'involv', 'twickenham', 'fixtur', 'mean', 'go', 'british', 'lion', 'tour', 'johnson', 'suggest', 'back', 'decemb', 'wa', 'unlik', 'would', 'take', 'part', 'match', 'tour', 'retir', 'intern', 'rugbi', 'know', 'get', 'rather', 'know', 'get', 'said']"
rugby,"['healey', 'target', 'england', 'comeback', 'leicest', 'wing', 'austin', 'healey', 'hope', 'use', 'sunday', 'return', 'heineken', 'cup', 'clash', 'wasp', 'springboard', 'england', 'recal', 'six', 'nation', 'healey', 'cap', 'prior', 'world', 'cup', 'ha', 'good', 'form', 'tiger', 'resurg', 'thi', 'season', 'definit', 'still', 'ambit', 'play', 'england', 'healey', 'told', 'bbc', 'see', 'happen', 'previou', 'autumn', 'test', 'look', 'current', 'squad', 'definit', 'feel', 'place', 'healey', 'ha', 'also', 'play', 'halfback', 'posit', 'fullback', 'dure', 'hi', 'career', 'ha', 'revert', 'wing', 'hi', 'england', 'cap', 'recov', 'trap', 'nerv', 'hi', 'back', 'sustain', 'end', 'septemb', 'yearold', 'relish', 'hi', 'role', 'tiger', 'reviv', 'six', 'week', 'fortun', 'resum', 'sort', 'form', 'befor', 'said', 'basic', 'play', 'best', 'suit', 'leicest', 'obvious', 'play', 'scrumhalf', 'flyhalf', 'fullback', 'moment', 'notic', 'play', 'wing', 'actual', 'give', 'bigger', 'free', 'role', 'come', 'expect', 'influenc', 'thing', 'ha', 'appar', 'part', 'one', 'two', 'waspsleicest', 'trilog', 'recent', 'week', 'first', 'healey', 'came', 'hi', 'flank', 'angl', 'run', 'score', 'injurytim', 'tri', 'earn', 'tiger', 'draw', 'premiership', 'meet', 'novemb', 'first', 'heineken', 'cup', 'doubl', 'header', 'last', 'sunday', 'healey', 'slot', 'standoff', 'deliv', 'superb', 'crosskick', 'martin', 'corri', 'score', 'tiger', 'third', 'tri', 'caught', 'cozza', 'eye', 'coupl', 'phase', 'befor', 'wa', 'hope', 'get', 'full', 'fortun', 'even', 'bounc', 'manag', 'score', 'healey', 'recal', 'healey', 'twice', 'heineken', 'cup', 'winner', 'believ', 'last', 'sunday', 'match', 'wa', 'biggest', 'club', 'contest', 'ha', 'play', 'wa', 'veri', 'intens', 'occas', 'veri', 'destruct', 'game', 'recal', 'wa', 'huge', 'amount', 'rugbi', 'play', 'wa', 'great', 'game', 'involv', 'minut', 'thought', 'might', 'stride', 'away', 'wasp', 'realli', 'came', 'back', 'last', 'coupl', 'minut', 'could', 'gone', 'either', 'way', 'outcom', 'thi', 'sunday', 'would', 'put', 'leicest', 'pole', 'posit', 'top', 'heineken', 'pool', 'home', 'game', 'biarritz', 'away', 'trip', 'calvisano', 'come', 'healey', 'insist', 'tiger', 'must', 'summon', 'desir', 'deliv', 'knockout', 'blow', 'ha', 'dub', 'rugbi', 'version', 'rocki', 'ii', 'wa', 'lot', 'satisfact', 'dress', 'room', 'afteward', 'realli', 'onli', 'case', 'job', 'half', 'done', 'ad', 'wa', 'first', 'twoleg', 'trip', 'lose', 'welford', 'road', 'negat', 'posit', 'take', 'result', 'think', 'came', 'want', 'end', 'think', 'got', 'show', 'desir', 'thi', 'week']"
rugby,"['bath', 'face', 'tindal', 'ultimatum', 'mike', 'tindal', 'agent', 'ha', 'warn', 'bath', 'next', 'week', 'improv', 'contract', 'offer', 'england', 'man', 'risk', 'lose', 'rival', 'club', 'dipo', 'alli', 'say', 'ha', 'receiv', 'offer', 'tindal', 'dwarf', 'bath', 'deal', 'two', 'club', 'want', 'talk', 'mike', 'doe', 'want', 'go', 'six', 'nation', 'worri', 'play', 'hi', 'club', 'rugbi', 'next', 'season', 'alli', 'told', 'guardian', 'newspap', 'bath', 'owner', 'andrew', 'brownsword', 'ha', 'make', 'happen', 'tindal', 'contract', 'end', 'season', 'understood', 'brownsword', 'unwil', 'break', 'club', 'salari', 'structur', 'accommod', 'yearold', 'demand', 'alli', 'insist', 'player', 'worth', 'bath', 'put', 'tabl', 'mike', 'ha', 'bath', 'eight', 'year', 'want', 'remain', 'club', 'hi', 'demand', 'anyth', 'excess', 'agent', 'ad', 'brownsword', 'ha', 'recognis', 'mike', 'valu', 'want', 'resolv', 'thing', 'end', 'next', 'week']"
rugby,"['scotland', 'itali', 'six', 'chri', 'paterson', 'penalti', 'gave', 'scotland', 'victori', 'dour', 'clinic', 'encount', 'itali', 'murrayfield', 'coach', 'matt', 'william', 'side', 'outmuscl', 'outplay', 'tens', 'first', 'half', 'led', 'break', 'paterson', 'slot', 'four', 'secondhalf', 'penalti', 'scotland', 'deni', 'tri', 'wing', 'sean', 'lamont', 'touchdown', 'wa', 'rule', 'forward', 'pass', 'late', 'andrea', 'masi', 'tri', 'wa', 'small', 'consol', 'itali', 'chase', 'first', 'away', 'win', 'six', 'nation', 'scotland', 'came', 'top', 'earli', 'exchang', 'took', 'quick', 'lead', 'boot', 'fullback', 'paterson', 'power', 'azzurri', 'pack', 'eventu', 'rumbl', 'life', 'seri', 'drive', 'scottish', 'territori', 'set', 'penalti', 'attempt', 'miss', 'fullback', 'roland', 'de', 'marigni', 'wayward', 'dropgoal', 'effort', 'luciano', 'orquera', 'scotland', 'defend', 'initi', 'thrust', 'minut', 'itali', 'come', 'yard', 'short', 'line', 'equalis', 'de', 'marigni', 'penalti', 'itali', 'offer', 'anoth', 'penalti', 'scottish', 'flanker', 'simon', 'taylor', 'wa', 'offsid', 'leftfoot', 'de', 'marigni', 'push', 'hi', 'kick', 'wide', 'scotland', 'final', 'made', 'rare', 'foray', 'italian', 'half', 'snatch', 'three', 'point', 'paterson', 'italian', 'forward', 'handl', 'ball', 'ruck', 'half', 'wore', 'side', 'squander', 'promis', 'spell', 'momentum', 'sloppi', 'penalti', 'period', 'fizzl', 'scotland', 'numer', 'psycholog', 'top', 'itali', 'de', 'marigni', 'narrowli', 'miss', 'chanc', 'level', 'score', 'shortli', 'break', 'hi', 'longrang', 'kick', 'shave', 'right', 'upright', 'scotland', 'capitalis', 'third', 'paterson', 'penalti', 'minut', 'william', 'side', 'seem', 'found', 'spark', 'somewher', 'coupl', 'probe', 'attack', 'paterson', 'wa', 'abl', 'slot', 'anoth', 'three', 'point', 'widen', 'gap', 'pendulum', 'possess', 'swing', 'toward', 'scotland', 'lamont', 'thought', 'wriggl', 'left', 'corner', 'minut', 'play', 'wa', 'recal', 'margin', 'forward', 'pass', 'paterson', 'anoth', 'paterson', 'penalti', 'minut', 'kept', 'pressur', 'wilt', 'visitor', 'john', 'kirwan', 'men', 'last', 'laugh', 'gordon', 'ross', 'attempt', 'clearanc', 'wa', 'charg', 'masi', 'pounc', 'tri', 'convert', 'de', 'marigni', 'paterson', 'webster', 'craig', 'southwel', 'lamont', 'park', 'cusit', 'smith', 'bulloch', 'capt', 'kerr', 'grime', 'murray', 'taylor', 'petri', 'hogg', 'russel', 'dougla', 'hine', 'dunbar', 'blair', 'ross', 'hinshelwood', 'de', 'marigni', 'mirco', 'bergamasco', 'stoica', 'masi', 'nitoglia', 'orquera', 'troncon', 'lo', 'cicero', 'ongaro', 'castrogiovanni', 'dellap', 'bortolami', 'capt', 'persico', 'dal', 'maso', 'pariss', 'intoppa', 'perugini', 'ca', 'del', 'fava', 'orlando', 'griffen', 'pedrazzi', 'kp', 'robertson']"
rugby,"['teenag', 'tait', 'pick', 'england', 'newcastl', 'teenag', 'centr', 'mathew', 'tait', 'ha', 'name', 'centr', 'england', 'team', 'face', 'wale', 'six', 'nation', 'open', 'cardiff', 'saturday', 'yearold', 'play', 'alongsid', 'falcon', 'teammat', 'jami', 'noon', 'england', 'midfield', 'scrumhalf', 'matt', 'dawson', 'also', 'recal', 'despit', 'left', 'initi', 'squad', 'row', 'clash', 'tv', 'train', 'commit', 'bath', 'lock', 'danni', 'grewcock', 'also', 'start', 'pend', 'possibl', 'cite', 'england', 'coach', 'andi', 'robinson', 'ha', 'also', 'award', 'gloucest', 'flanker', 'andi', 'hazel', 'hi', 'first', 'six', 'nation', 'start', 'anoth', 'chang', 'side', 'lost', 'australia', 'novemb', 'leicest', 'lock', 'ben', 'kay', 'replac', 'bath', 'second', 'row', 'steve', 'borthwick', 'robinson', 'wa', 'alreadi', 'without', 'jonni', 'wilkinson', 'mike', 'tindal', 'stuart', 'abbott', 'richard', 'hill', 'greenwood', 'mike', 'catt', 'left', 'england', 'squad', 'robinson', 'sale', 'shark', 'capt', 'cueto', 'sale', 'shark', 'tait', 'newcastl', 'noon', 'newcastl', 'lewsey', 'wasp', 'hodgson', 'sale', 'shark', 'dawson', 'wasp', 'rowntre', 'leicest', 'thompson', 'northampton', 'white', 'leicest', 'grewcock', 'bath', 'kay', 'leicest', 'moodi', 'leicest', 'hazel', 'gloucest', 'worsley', 'wasp', 'replac', 'titterrel', 'sale', 'shark', 'vickeri', 'gloucest', 'borthwick', 'bath', 'forrest', 'gloucest', 'elli', 'leicest', 'barkley', 'bath', 'cohen', 'northampton']"
rugby,"['prop', 'jone', 'readi', 'hard', 'graft', 'adam', 'jone', 'say', 'wale', 'forward', 'determin', 'set', 'perfect', 'attack', 'platform', 'back', 'domin', 'power', 'franc', 'pack', 'pari', 'prop', 'said', 'get', 'stuf', 'front', 'five', 'back', 'mental', 'french', 'scrum', 'scrum', 'scrum', 'see', 'good', 'franc', 'scrum', 'key', 'hope', 'carri', 'left', 'itali', 'us', 'forward', 'win', 'ball', 'give', 'opportun', 'wale', 'two', 'last', 'three', 'visit', 'stade', 'de', 'franc', 'secur', 'backtoback', 'win', 'graham', 'henri', 'like', 'shane', 'william', 'gavin', 'henson', 'find', 'top', 'form', 'right', 'time', 'mike', 'ruddock', 'team', 'one', 'intern', 'rugbi', 'potent', 'attack', 'threat', 'gavin', 'ridicul', 'talent', 'ha', 'bounc', 'around', 'place', 'thi', 'week', 'warn', 'jone', 'franc', 'criticis', 'uncharacterist', 'onedimension', 'play', 'victori', 'scotland', 'franc', 'captain', 'fabien', 'pelou', 'ha', 'acknowledg', 'hi', 'side', 'need', 'show', 'attack', 'flair', 'stress', 'game', 'lost', 'front', 'lock', 'believ', 'welsh', 'forward', 'big', 'enough', 'troubl', 'hi', 'side', 'scrum', 'lineout', 'jone', 'insist', 'hi', 'fellow', 'frontrow', 'colleagu', 'noth', 'fear', 'gethin', 'intimid', 'tomorrow', 'none', 'us', 'said', 'jone', 'face', 'franc', 'first', 'time', 'go', 'front', 'hope', 'get', 'ball', 'back', 'gethin', 'quit', 'young', 'good', 'someon', 'mefin', 'experi', 'mefin', 'good', 'thinker', 'put', 'thing', 'across', 'say', 'good', 'enough', 'old', 'enough', 'gethin', 'certainli', 'realli', 'good', 'player', 'imagin', 'lion', 'tour']"
